fast,slow,atr,total_return,total_trades,win_rate,final_equity
15,50,0.01,0.18301760259037825,4,0.75,1.1830176025903782
15,50,0.015,0.18301760259037825,4,0.75,1.1830176025903782
15,50,0.02,0.18301760259037825,4,0.75,1.1830176025903782
17,20,0.0,0.1813974896969528,15,0.4666666666666667,1.1813974896969528
17,20,0.001,0.1813974896969528,15,0.4666666666666667,1.1813974896969528
17,20,0.002,0.1813974896969528,15,0.4666666666666667,1.1813974896969528
17,20,0.003,0.1813974896969528,15,0.4666666666666667,1.1813974896969528
17,20,0.005,0.1813974896969528,15,0.4666666666666667,1.1813974896969528
17,20,0.008,0.1813974896969528,15,0.4666666666666667,1.1813974896969528
17,20,0.01,0.1813974896969528,15,0.4666666666666667,1.1813974896969528
17,20,0.015,0.1813974896969528,15,0.4666666666666667,1.1813974896969528
17,20,0.02,0.1813974896969528,15,0.4666666666666667,1.1813974896969528
3,30,0.0,0.1792255440172965,17,0.29411764705882354,1.1792255440172965
3,30,0.001,0.1792255440172965,17,0.29411764705882354,1.1792255440172965
3,30,0.002,0.1792255440172965,17,0.29411764705882354,1.1792255440172965
3,30,0.003,0.1792255440172965,17,0.29411764705882354,1.1792255440172965
3,30,0.005,0.1792255440172965,17,0.29411764705882354,1.1792255440172965
3,30,0.008,0.1792255440172965,17,0.29411764705882354,1.1792255440172965
3,30,0.01,0.1792255440172965,17,0.29411764705882354,1.1792255440172965
3,30,0.015,0.1792255440172965,17,0.29411764705882354,1.1792255440172965
3,30,0.02,0.1792255440172965,17,0.29411764705882354,1.1792255440172965
5,20,0.0,0.17110629384361165,17,0.4117647058823529,1.1711062938436116
5,20,0.001,0.17110629384361165,17,0.4117647058823529,1.1711062938436116
5,20,0.002,0.17110629384361165,17,0.4117647058823529,1.1711062938436116
5,20,0.003,0.17110629384361165,17,0.4117647058823529,1.1711062938436116
5,20,0.005,0.17110629384361165,17,0.4117647058823529,1.1711062938436116
5,20,0.008,0.17110629384361165,17,0.4117647058823529,1.1711062938436116
5,20,0.01,0.17110629384361165,17,0.4117647058823529,1.1711062938436116
5,20,0.015,0.17110629384361165,17,0.4117647058823529,1.1711062938436116
5,20,0.02,0.17110629384361165,17,0.4117647058823529,1.1711062938436116
13,50,0.0,0.16866143458683003,4,0.5,1.16866143458683
13,50,0.001,0.16866143458683003,4,0.5,1.16866143458683
13,50,0.002,0.16866143458683003,4,0.5,1.16866143458683
13,50,0.003,0.16866143458683003,4,0.5,1.16866143458683
13,50,0.005,0.16866143458683003,4,0.5,1.16866143458683
13,50,0.008,0.16866143458683003,4,0.5,1.16866143458683
13,50,0.01,0.16866143458683003,4,0.5,1.16866143458683
13,50,0.015,0.16866143458683003,4,0.5,1.16866143458683
13,50,0.02,0.16866143458683003,4,0.5,1.16866143458683
11,30,0.0,0.16667587942854567,8,0.625,1.1666758794285457
11,30,0.001,0.16667587942854567,8,0.625,1.1666758794285457
11,30,0.002,0.16667587942854567,8,0.625,1.1666758794285457
11,30,0.003,0.16667587942854567,8,0.625,1.1666758794285457
11,30,0.005,0.16667587942854567,8,0.625,1.1666758794285457
11,30,0.008,0.16667587942854567,8,0.625,1.1666758794285457
11,30,0.01,0.16667587942854567,8,0.625,1.1666758794285457
11,30,0.015,0.16667587942854567,8,0.625,1.1666758794285457
11,30,0.02,0.16667587942854567,8,0.625,1.1666758794285457
9,15,0.0,0.16479523264716245,18,0.4444444444444444,1.1647952326471624
9,15,0.001,0.16479523264716245,18,0.4444444444444444,1.1647952326471624
9,15,0.002,0.16479523264716245,18,0.4444444444444444,1.1647952326471624
9,15,0.003,0.16479523264716245,18,0.4444444444444444,1.1647952326471624
9,15,0.005,0.16479523264716245,18,0.4444444444444444,1.1647952326471624
9,15,0.008,0.16479523264716245,18,0.4444444444444444,1.1647952326471624
9,15,0.01,0.16479523264716245,18,0.4444444444444444,1.1647952326471624
9,15,0.015,0.16479523264716245,18,0.4444444444444444,1.1647952326471624
9,15,0.02,0.16479523264716245,18,0.4444444444444444,1.1647952326471624
5,35,0.0,0.16354767964443173,12,0.5,1.1635476796444317
5,35,0.001,0.16354767964443173,12,0.5,1.1635476796444317
5,35,0.002,0.16354767964443173,12,0.5,1.1635476796444317
5,35,0.003,0.16354767964443173,12,0.5,1.1635476796444317
5,35,0.005,0.16354767964443173,12,0.5,1.1635476796444317
5,35,0.008,0.16354767964443173,12,0.5,1.1635476796444317
5,35,0.01,0.16354767964443173,12,0.5,1.1635476796444317
5,35,0.015,0.16354767964443173,12,0.5,1.1635476796444317
5,35,0.02,0.16354767964443173,12,0.5,1.1635476796444317
3,15,0.0,0.15894605464880818,22,0.36363636363636365,1.1589460546488082
3,15,0.001,0.15894605464880818,22,0.36363636363636365,1.1589460546488082
3,15,0.002,0.15894605464880818,22,0.36363636363636365,1.1589460546488082
3,15,0.003,0.15894605464880818,22,0.36363636363636365,1.1589460546488082
3,15,0.005,0.15894605464880818,22,0.36363636363636365,1.1589460546488082
3,15,0.008,0.15894605464880818,22,0.36363636363636365,1.1589460546488082
3,15,0.01,0.15894605464880818,22,0.36363636363636365,1.1589460546488082
3,15,0.015,0.15894605464880818,22,0.36363636363636365,1.1589460546488082
3,15,0.02,0.15894605464880818,22,0.36363636363636365,1.1589460546488082
7,25,0.0,0.1578530612916078,11,0.36363636363636365,1.1578530612916078
7,25,0.001,0.1578530612916078,11,0.36363636363636365,1.1578530612916078
7,25,0.002,0.1578530612916078,11,0.36363636363636365,1.1578530612916078
7,25,0.003,0.1578530612916078,11,0.36363636363636365,1.1578530612916078
7,25,0.005,0.1578530612916078,11,0.36363636363636365,1.1578530612916078
7,25,0.008,0.1578530612916078,11,0.36363636363636365,1.1578530612916078
7,25,0.01,0.1578530612916078,11,0.36363636363636365,1.1578530612916078
7,25,0.015,0.1578530612916078,11,0.36363636363636365,1.1578530612916078
7,25,0.02,0.1578530612916078,11,0.36363636363636365,1.1578530612916078
15,25,0.0,0.15742786103957673,10,0.4,1.1574278610395767
15,25,0.001,0.15742786103957673,10,0.4,1.1574278610395767
15,25,0.002,0.15742786103957673,10,0.4,1.1574278610395767
15,25,0.003,0.15742786103957673,10,0.4,1.1574278610395767
15,25,0.005,0.15742786103957673,10,0.4,1.1574278610395767
15,25,0.008,0.15742786103957673,10,0.4,1.1574278610395767
15,25,0.01,0.15742786103957673,10,0.4,1.1574278610395767
15,25,0.015,0.15742786103957673,10,0.4,1.1574278610395767
15,25,0.02,0.15742786103957673,10,0.4,1.1574278610395767
19,30,0.0,0.1556093134612495,9,0.5555555555555556,1.1556093134612495
19,30,0.001,0.1556093134612495,9,0.5555555555555556,1.1556093134612495
19,30,0.002,0.1556093134612495,9,0.5555555555555556,1.1556093134612495
19,30,0.003,0.1556093134612495,9,0.5555555555555556,1.1556093134612495
19,30,0.005,0.1556093134612495,9,0.5555555555555556,1.1556093134612495
19,30,0.008,0.1556093134612495,9,0.5555555555555556,1.1556093134612495
19,30,0.01,0.1556093134612495,9,0.5555555555555556,1.1556093134612495
19,30,0.015,0.1556093134612495,9,0.5555555555555556,1.1556093134612495
19,30,0.02,0.1556093134612495,9,0.5555555555555556,1.1556093134612495
9,55,0.0,0.14719426066002272,5,0.6,1.1471942606600227
9,55,0.001,0.14719426066002272,5,0.6,1.1471942606600227
9,55,0.002,0.14719426066002272,5,0.6,1.1471942606600227
9,55,0.003,0.14719426066002272,5,0.6,1.1471942606600227
9,55,0.005,0.14719426066002272,5,0.6,1.1471942606600227
9,55,0.008,0.14719426066002272,5,0.6,1.1471942606600227
9,55,0.01,0.14719426066002272,5,0.6,1.1471942606600227
9,55,0.015,0.14719426066002272,5,0.6,1.1471942606600227
9,55,0.02,0.14719426066002272,5,0.6,1.1471942606600227
7,60,0.0,0.1426564609729275,5,0.6,1.1426564609729275
7,60,0.001,0.1426564609729275,5,0.6,1.1426564609729275
7,60,0.002,0.1426564609729275,5,0.6,1.1426564609729275
7,60,0.003,0.1426564609729275,5,0.6,1.1426564609729275
7,60,0.005,0.1426564609729275,5,0.6,1.1426564609729275
7,60,0.008,0.1426564609729275,5,0.6,1.1426564609729275
7,60,0.01,0.1426564609729275,5,0.6,1.1426564609729275
7,60,0.015,0.1426564609729275,5,0.6,1.1426564609729275
7,60,0.02,0.1426564609729275,5,0.6,1.1426564609729275
3,35,0.0,0.13526630112285276,13,0.46153846153846156,1.1352663011228528
3,35,0.001,0.13526630112285276,13,0.46153846153846156,1.1352663011228528
3,35,0.002,0.13526630112285276,13,0.46153846153846156,1.1352663011228528
3,35,0.003,0.13526630112285276,13,0.46153846153846156,1.1352663011228528
3,35,0.005,0.13526630112285276,13,0.46153846153846156,1.1352663011228528
3,35,0.008,0.13526630112285276,13,0.46153846153846156,1.1352663011228528
3,35,0.01,0.13526630112285276,13,0.46153846153846156,1.1352663011228528
3,35,0.015,0.13526630112285276,13,0.46153846153846156,1.1352663011228528
3,35,0.02,0.13526630112285276,13,0.46153846153846156,1.1352663011228528
21,30,0.0,0.13471209262528183,8,0.5,1.1347120926252818
21,30,0.001,0.13471209262528183,8,0.5,1.1347120926252818
21,30,0.002,0.13471209262528183,8,0.5,1.1347120926252818
21,30,0.003,0.13471209262528183,8,0.5,1.1347120926252818
21,30,0.005,0.13471209262528183,8,0.5,1.1347120926252818
21,30,0.008,0.13471209262528183,8,0.5,1.1347120926252818
21,30,0.01,0.13471209262528183,8,0.5,1.1347120926252818
21,30,0.015,0.13471209262528183,8,0.5,1.1347120926252818
21,30,0.02,0.13471209262528183,8,0.5,1.1347120926252818
9,25,0.0,0.1343491896353044,11,0.5454545454545454,1.1343491896353044
9,25,0.001,0.1343491896353044,11,0.5454545454545454,1.1343491896353044
9,25,0.002,0.1343491896353044,11,0.5454545454545454,1.1343491896353044
9,25,0.003,0.1343491896353044,11,0.5454545454545454,1.1343491896353044
9,25,0.005,0.1343491896353044,11,0.5454545454545454,1.1343491896353044
9,25,0.008,0.1343491896353044,11,0.5454545454545454,1.1343491896353044
9,25,0.01,0.1343491896353044,11,0.5454545454545454,1.1343491896353044
9,25,0.015,0.1343491896353044,11,0.5454545454545454,1.1343491896353044
9,25,0.02,0.1343491896353044,11,0.5454545454545454,1.1343491896353044
3,20,0.0,0.12125947557799033,20,0.3,1.1212594755779903
3,20,0.001,0.12125947557799033,20,0.3,1.1212594755779903
3,20,0.002,0.12125947557799033,20,0.3,1.1212594755779903
3,20,0.003,0.12125947557799033,20,0.3,1.1212594755779903
3,20,0.005,0.12125947557799033,20,0.3,1.1212594755779903
3,20,0.008,0.12125947557799033,20,0.3,1.1212594755779903
3,20,0.01,0.12125947557799033,20,0.3,1.1212594755779903
3,20,0.015,0.12125947557799033,20,0.3,1.1212594755779903
3,20,0.02,0.12125947557799033,20,0.3,1.1212594755779903
13,45,0.0,0.11985647121324927,5,0.6,1.1198564712132493
13,45,0.001,0.11985647121324927,5,0.6,1.1198564712132493
13,45,0.002,0.11985647121324927,5,0.6,1.1198564712132493
13,45,0.003,0.11985647121324927,5,0.6,1.1198564712132493
13,45,0.005,0.11985647121324927,5,0.6,1.1198564712132493
13,45,0.008,0.11985647121324927,5,0.6,1.1198564712132493
13,45,0.01,0.11985647121324927,5,0.6,1.1198564712132493
13,45,0.015,0.11985647121324927,5,0.6,1.1198564712132493
13,45,0.02,0.11985647121324927,5,0.6,1.1198564712132493
7,40,0.0,0.11637907497761235,8,0.75,1.1163790749776124
7,40,0.001,0.11637907497761235,8,0.75,1.1163790749776124
7,40,0.002,0.11637907497761235,8,0.75,1.1163790749776124
7,40,0.003,0.11637907497761235,8,0.75,1.1163790749776124
7,40,0.005,0.11637907497761235,8,0.75,1.1163790749776124
7,40,0.008,0.11637907497761235,8,0.75,1.1163790749776124
7,40,0.01,0.11637907497761235,8,0.75,1.1163790749776124
7,40,0.015,0.11637907497761235,8,0.75,1.1163790749776124
7,40,0.02,0.11637907497761235,8,0.75,1.1163790749776124
17,55,0.0,0.11480854812325036,4,0.5,1.1148085481232504
17,55,0.001,0.11480854812325036,4,0.5,1.1148085481232504
17,55,0.002,0.11480854812325036,4,0.5,1.1148085481232504
17,55,0.003,0.11480854812325036,4,0.5,1.1148085481232504
17,55,0.005,0.11480854812325036,4,0.5,1.1148085481232504
17,55,0.008,0.11480854812325036,4,0.5,1.1148085481232504
17,55,0.01,0.11480854812325036,4,0.5,1.1148085481232504
17,55,0.015,0.11480854812325036,4,0.5,1.1148085481232504
17,55,0.02,0.11480854812325036,4,0.5,1.1148085481232504
17,50,0.0,0.11378684070925682,4,0.5,1.1137868407092568
17,50,0.001,0.11378684070925682,4,0.5,1.1137868407092568
17,50,0.002,0.11378684070925682,4,0.5,1.1137868407092568
17,50,0.003,0.11378684070925682,4,0.5,1.1137868407092568
17,50,0.005,0.11378684070925682,4,0.5,1.1137868407092568
17,50,0.008,0.11378684070925682,4,0.5,1.1137868407092568
17,50,0.01,0.11378684070925682,4,0.5,1.1137868407092568
17,50,0.015,0.11378684070925682,4,0.5,1.1137868407092568
17,50,0.02,0.11378684070925682,4,0.5,1.1137868407092568
5,30,0.0,0.10915566885696082,11,0.36363636363636365,1.1091556688569608
5,30,0.001,0.10915566885696082,11,0.36363636363636365,1.1091556688569608
5,30,0.002,0.10915566885696082,11,0.36363636363636365,1.1091556688569608
5,30,0.003,0.10915566885696082,11,0.36363636363636365,1.1091556688569608
5,30,0.005,0.10915566885696082,11,0.36363636363636365,1.1091556688569608
5,30,0.008,0.10915566885696082,11,0.36363636363636365,1.1091556688569608
5,30,0.01,0.10915566885696082,11,0.36363636363636365,1.1091556688569608
5,30,0.015,0.10915566885696082,11,0.36363636363636365,1.1091556688569608
5,30,0.02,0.10915566885696082,11,0.36363636363636365,1.1091556688569608
17,45,0.0,0.10655480336318734,5,0.6,1.1065548033631873
17,45,0.001,0.10655480336318734,5,0.6,1.1065548033631873
17,45,0.002,0.10655480336318734,5,0.6,1.1065548033631873
17,45,0.003,0.10655480336318734,5,0.6,1.1065548033631873
17,45,0.005,0.10655480336318734,5,0.6,1.1065548033631873
17,45,0.008,0.10655480336318734,5,0.6,1.1065548033631873
17,45,0.01,0.10655480336318734,5,0.6,1.1065548033631873
17,45,0.015,0.10655480336318734,5,0.6,1.1065548033631873
17,45,0.02,0.10655480336318734,5,0.6,1.1065548033631873
11,55,0.0,0.10653593153146845,6,0.5,1.1065359315314685
11,55,0.001,0.10653593153146845,6,0.5,1.1065359315314685
11,55,0.002,0.10653593153146845,6,0.5,1.1065359315314685
11,55,0.003,0.10653593153146845,6,0.5,1.1065359315314685
11,55,0.005,0.10653593153146845,6,0.5,1.1065359315314685
11,55,0.008,0.10653593153146845,6,0.5,1.1065359315314685
11,55,0.01,0.10653593153146845,6,0.5,1.1065359315314685
11,55,0.015,0.10653593153146845,6,0.5,1.1065359315314685
11,55,0.02,0.10653593153146845,6,0.5,1.1065359315314685
7,35,0.0,0.1026406281496055,11,0.6363636363636364,1.1026406281496055
7,35,0.001,0.1026406281496055,11,0.6363636363636364,1.1026406281496055
7,35,0.002,0.1026406281496055,11,0.6363636363636364,1.1026406281496055
7,35,0.003,0.1026406281496055,11,0.6363636363636364,1.1026406281496055
7,35,0.005,0.1026406281496055,11,0.6363636363636364,1.1026406281496055
7,35,0.008,0.1026406281496055,11,0.6363636363636364,1.1026406281496055
7,35,0.01,0.1026406281496055,11,0.6363636363636364,1.1026406281496055
7,35,0.015,0.1026406281496055,11,0.6363636363636364,1.1026406281496055
7,35,0.02,0.1026406281496055,11,0.6363636363636364,1.1026406281496055
5,40,0.0,0.10217272681774237,8,0.5,1.1021727268177424
5,40,0.001,0.10217272681774237,8,0.5,1.1021727268177424
5,40,0.002,0.10217272681774237,8,0.5,1.1021727268177424
5,40,0.003,0.10217272681774237,8,0.5,1.1021727268177424
5,40,0.005,0.10217272681774237,8,0.5,1.1021727268177424
5,40,0.008,0.10217272681774237,8,0.5,1.1021727268177424
5,40,0.01,0.10217272681774237,8,0.5,1.1021727268177424
5,40,0.015,0.10217272681774237,8,0.5,1.1021727268177424
5,40,0.02,0.10217272681774237,8,0.5,1.1021727268177424
21,90,0.0,0.09615233050472982,3,0.6666666666666666,1.0961523305047298
21,90,0.001,0.09615233050472982,3,0.6666666666666666,1.0961523305047298
21,90,0.002,0.09615233050472982,3,0.6666666666666666,1.0961523305047298
21,90,0.003,0.09615233050472982,3,0.6666666666666666,1.0961523305047298
21,90,0.005,0.09615233050472982,3,0.6666666666666666,1.0961523305047298
21,90,0.008,0.09615233050472982,3,0.6666666666666666,1.0961523305047298
21,90,0.01,0.09615233050472982,3,0.6666666666666666,1.0961523305047298
21,90,0.015,0.09615233050472982,3,0.6666666666666666,1.0961523305047298
21,90,0.02,0.09615233050472982,3,0.6666666666666666,1.0961523305047298
3,10,0.0,0.09439681358346075,34,0.35294117647058826,1.0943968135834607
3,10,0.001,0.09439681358346075,34,0.35294117647058826,1.0943968135834607
3,10,0.002,0.09439681358346075,34,0.35294117647058826,1.0943968135834607
3,10,0.003,0.09439681358346075,34,0.35294117647058826,1.0943968135834607
3,10,0.005,0.09439681358346075,34,0.35294117647058826,1.0943968135834607
3,10,0.008,0.09439681358346075,34,0.35294117647058826,1.0943968135834607
3,10,0.01,0.09439681358346075,34,0.35294117647058826,1.0943968135834607
3,10,0.015,0.09439681358346075,34,0.35294117647058826,1.0943968135834607
3,10,0.02,0.09439681358346075,34,0.35294117647058826,1.0943968135834607
17,70,0.0,0.09121691478835614,3,0.3333333333333333,1.0912169147883561
17,70,0.001,0.09121691478835614,3,0.3333333333333333,1.0912169147883561
17,70,0.002,0.09121691478835614,3,0.3333333333333333,1.0912169147883561
17,70,0.003,0.09121691478835614,3,0.3333333333333333,1.0912169147883561
17,70,0.005,0.09121691478835614,3,0.3333333333333333,1.0912169147883561
17,70,0.008,0.09121691478835614,3,0.3333333333333333,1.0912169147883561
17,70,0.01,0.09121691478835614,3,0.3333333333333333,1.0912169147883561
17,70,0.015,0.09121691478835614,3,0.3333333333333333,1.0912169147883561
17,70,0.02,0.09121691478835614,3,0.3333333333333333,1.0912169147883561
17,35,0.0,0.09067062645060386,7,0.5714285714285714,1.0906706264506039
17,35,0.001,0.09067062645060386,7,0.5714285714285714,1.0906706264506039
17,35,0.002,0.09067062645060386,7,0.5714285714285714,1.0906706264506039
17,35,0.003,0.09067062645060386,7,0.5714285714285714,1.0906706264506039
17,35,0.005,0.09067062645060386,7,0.5714285714285714,1.0906706264506039
17,35,0.008,0.09067062645060386,7,0.5714285714285714,1.0906706264506039
17,35,0.01,0.09067062645060386,7,0.5714285714285714,1.0906706264506039
17,35,0.015,0.09067062645060386,7,0.5714285714285714,1.0906706264506039
17,35,0.02,0.09067062645060386,7,0.5714285714285714,1.0906706264506039
27,30,0.0,0.08916261413344384,14,0.5714285714285714,1.0891626141334438
27,30,0.001,0.08916261413344384,14,0.5714285714285714,1.0891626141334438
27,30,0.002,0.08916261413344384,14,0.5714285714285714,1.0891626141334438
27,30,0.003,0.08916261413344384,14,0.5714285714285714,1.0891626141334438
27,30,0.005,0.08916261413344384,14,0.5714285714285714,1.0891626141334438
27,30,0.008,0.08916261413344384,14,0.5714285714285714,1.0891626141334438
27,30,0.01,0.08916261413344384,14,0.5714285714285714,1.0891626141334438
27,30,0.015,0.08916261413344384,14,0.5714285714285714,1.0891626141334438
27,30,0.02,0.08916261413344384,14,0.5714285714285714,1.0891626141334438
7,30,0.0,0.08016942132637661,9,0.4444444444444444,1.0801694213263766
7,30,0.001,0.08016942132637661,9,0.4444444444444444,1.0801694213263766
7,30,0.002,0.08016942132637661,9,0.4444444444444444,1.0801694213263766
7,30,0.003,0.08016942132637661,9,0.4444444444444444,1.0801694213263766
7,30,0.005,0.08016942132637661,9,0.4444444444444444,1.0801694213263766
7,30,0.008,0.08016942132637661,9,0.4444444444444444,1.0801694213263766
7,30,0.01,0.08016942132637661,9,0.4444444444444444,1.0801694213263766
7,30,0.015,0.08016942132637661,9,0.4444444444444444,1.0801694213263766
7,30,0.02,0.08016942132637661,9,0.4444444444444444,1.0801694213263766
15,45,0.0,0.07825364934583434,5,0.8,1.0782536493458343
15,45,0.001,0.07825364934583434,5,0.8,1.0782536493458343
15,45,0.002,0.07825364934583434,5,0.8,1.0782536493458343
15,45,0.003,0.07825364934583434,5,0.8,1.0782536493458343
15,45,0.005,0.07825364934583434,5,0.8,1.0782536493458343
15,45,0.008,0.07825364934583434,5,0.8,1.0782536493458343
15,45,0.01,0.07825364934583434,5,0.8,1.0782536493458343
15,45,0.015,0.07825364934583434,5,0.8,1.0782536493458343
15,45,0.02,0.07825364934583434,5,0.8,1.0782536493458343
7,45,0.0,0.07730207837526226,6,0.5,1.0773020783752623
7,45,0.001,0.07730207837526226,6,0.5,1.0773020783752623
7,45,0.002,0.07730207837526226,6,0.5,1.0773020783752623
7,45,0.003,0.07730207837526226,6,0.5,1.0773020783752623
7,45,0.005,0.07730207837526226,6,0.5,1.0773020783752623
7,45,0.008,0.07730207837526226,6,0.5,1.0773020783752623
7,45,0.01,0.07730207837526226,6,0.5,1.0773020783752623
7,45,0.015,0.07730207837526226,6,0.5,1.0773020783752623
7,45,0.02,0.07730207837526226,6,0.5,1.0773020783752623
25,60,0.0,0.07417199107255512,4,0.5,1.0741719910725551
25,60,0.001,0.07417199107255512,4,0.5,1.0741719910725551
25,60,0.002,0.07417199107255512,4,0.5,1.0741719910725551
25,60,0.003,0.07417199107255512,4,0.5,1.0741719910725551
25,60,0.005,0.07417199107255512,4,0.5,1.0741719910725551
25,60,0.008,0.07417199107255512,4,0.5,1.0741719910725551
25,60,0.01,0.07417199107255512,4,0.5,1.0741719910725551
25,60,0.015,0.07417199107255512,4,0.5,1.0741719910725551
25,60,0.02,0.07417199107255512,4,0.5,1.0741719910725551
7,65,0.0,0.07076276851060137,4,0.5,1.0707627685106014
7,65,0.001,0.07076276851060137,4,0.5,1.0707627685106014
7,65,0.002,0.07076276851060137,4,0.5,1.0707627685106014
7,65,0.003,0.07076276851060137,4,0.5,1.0707627685106014
7,65,0.005,0.07076276851060137,4,0.5,1.0707627685106014
7,65,0.008,0.07076276851060137,4,0.5,1.0707627685106014
7,65,0.01,0.07076276851060137,4,0.5,1.0707627685106014
7,65,0.015,0.07076276851060137,4,0.5,1.0707627685106014
7,65,0.02,0.07076276851060137,4,0.5,1.0707627685106014
15,20,0.0,0.06898398780797299,14,0.5,1.068983987807973
15,20,0.001,0.06898398780797299,14,0.5,1.068983987807973
15,20,0.002,0.06898398780797299,14,0.5,1.068983987807973
15,20,0.003,0.06898398780797299,14,0.5,1.068983987807973
15,20,0.005,0.06898398780797299,14,0.5,1.068983987807973
15,20,0.008,0.06898398780797299,14,0.5,1.068983987807973
15,20,0.01,0.06898398780797299,14,0.5,1.068983987807973
15,20,0.015,0.06898398780797299,14,0.5,1.068983987807973
15,20,0.02,0.06898398780797299,14,0.5,1.068983987807973
19,35,0.0,0.06634250108110828,7,0.42857142857142855,1.0663425010811083
19,35,0.001,0.06634250108110828,7,0.42857142857142855,1.0663425010811083
19,35,0.002,0.06634250108110828,7,0.42857142857142855,1.0663425010811083
19,35,0.003,0.06634250108110828,7,0.42857142857142855,1.0663425010811083
19,35,0.005,0.06634250108110828,7,0.42857142857142855,1.0663425010811083
19,35,0.008,0.06634250108110828,7,0.42857142857142855,1.0663425010811083
19,35,0.01,0.06634250108110828,7,0.42857142857142855,1.0663425010811083
19,35,0.015,0.06634250108110828,7,0.42857142857142855,1.0663425010811083
19,35,0.02,0.06634250108110828,7,0.42857142857142855,1.0663425010811083
15,40,0.0,0.06576716111032588,6,0.6666666666666666,1.0657671611103259
15,40,0.001,0.06576716111032588,6,0.6666666666666666,1.0657671611103259
15,40,0.002,0.06576716111032588,6,0.6666666666666666,1.0657671611103259
15,40,0.003,0.06576716111032588,6,0.6666666666666666,1.0657671611103259
15,40,0.005,0.06576716111032588,6,0.6666666666666666,1.0657671611103259
15,40,0.008,0.06576716111032588,6,0.6666666666666666,1.0657671611103259
15,40,0.01,0.06576716111032588,6,0.6666666666666666,1.0657671611103259
15,40,0.015,0.06576716111032588,6,0.6666666666666666,1.0657671611103259
15,40,0.02,0.06576716111032588,6,0.6666666666666666,1.0657671611103259
13,35,0.0,0.06519645481795977,7,0.7142857142857143,1.0651964548179598
13,35,0.001,0.06519645481795977,7,0.7142857142857143,1.0651964548179598
13,35,0.002,0.06519645481795977,7,0.7142857142857143,1.0651964548179598
13,35,0.003,0.06519645481795977,7,0.7142857142857143,1.0651964548179598
13,35,0.005,0.06519645481795977,7,0.7142857142857143,1.0651964548179598
13,35,0.008,0.06519645481795977,7,0.7142857142857143,1.0651964548179598
13,35,0.01,0.06519645481795977,7,0.7142857142857143,1.0651964548179598
13,35,0.015,0.06519645481795977,7,0.7142857142857143,1.0651964548179598
13,35,0.02,0.06519645481795977,7,0.7142857142857143,1.0651964548179598
19,90,0.0,0.06289850797777974,3,0.6666666666666666,1.0628985079777797
19,90,0.001,0.06289850797777974,3,0.6666666666666666,1.0628985079777797
19,90,0.002,0.06289850797777974,3,0.6666666666666666,1.0628985079777797
19,90,0.003,0.06289850797777974,3,0.6666666666666666,1.0628985079777797
19,90,0.005,0.06289850797777974,3,0.6666666666666666,1.0628985079777797
19,90,0.008,0.06289850797777974,3,0.6666666666666666,1.0628985079777797
19,90,0.01,0.06289850797777974,3,0.6666666666666666,1.0628985079777797
19,90,0.015,0.06289850797777974,3,0.6666666666666666,1.0628985079777797
19,90,0.02,0.06289850797777974,3,0.6666666666666666,1.0628985079777797
13,100,0.0,0.05723671654282825,4,0.5,1.0572367165428282
13,100,0.001,0.05723671654282825,4,0.5,1.0572367165428282
13,100,0.002,0.05723671654282825,4,0.5,1.0572367165428282
13,100,0.003,0.05723671654282825,4,0.5,1.0572367165428282
13,100,0.005,0.05723671654282825,4,0.5,1.0572367165428282
13,100,0.008,0.05723671654282825,4,0.5,1.0572367165428282
13,100,0.01,0.05723671654282825,4,0.5,1.0572367165428282
13,100,0.015,0.05723671654282825,4,0.5,1.0572367165428282
13,100,0.02,0.05723671654282825,4,0.5,1.0572367165428282
27,90,0.0,0.05653706513406398,2,0.5,1.056537065134064
27,90,0.001,0.05653706513406398,2,0.5,1.056537065134064
27,90,0.002,0.05653706513406398,2,0.5,1.056537065134064
27,90,0.003,0.05653706513406398,2,0.5,1.056537065134064
27,90,0.005,0.05653706513406398,2,0.5,1.056537065134064
27,90,0.008,0.05653706513406398,2,0.5,1.056537065134064
27,90,0.01,0.05653706513406398,2,0.5,1.056537065134064
27,90,0.015,0.05653706513406398,2,0.5,1.056537065134064
27,90,0.02,0.05653706513406398,2,0.5,1.056537065134064
11,20,0.0,0.05613636124383237,15,0.4666666666666667,1.0561363612438324
11,20,0.001,0.05613636124383237,15,0.4666666666666667,1.0561363612438324
11,20,0.002,0.05613636124383237,15,0.4666666666666667,1.0561363612438324
11,20,0.003,0.05613636124383237,15,0.4666666666666667,1.0561363612438324
11,20,0.005,0.05613636124383237,15,0.4666666666666667,1.0561363612438324
11,20,0.008,0.05613636124383237,15,0.4666666666666667,1.0561363612438324
11,20,0.01,0.05613636124383237,15,0.4666666666666667,1.0561363612438324
11,20,0.015,0.05613636124383237,15,0.4666666666666667,1.0561363612438324
11,20,0.02,0.05613636124383237,15,0.4666666666666667,1.0561363612438324
15,55,0.0,0.05554109402594065,4,0.5,1.0555410940259407
15,55,0.001,0.05554109402594065,4,0.5,1.0555410940259407
15,55,0.002,0.05554109402594065,4,0.5,1.0555410940259407
15,55,0.003,0.05554109402594065,4,0.5,1.0555410940259407
15,55,0.005,0.05554109402594065,4,0.5,1.0555410940259407
15,55,0.008,0.05554109402594065,4,0.5,1.0555410940259407
15,55,0.01,0.05554109402594065,4,0.5,1.0555410940259407
